GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
21400018,1610612739,Cavaliers,CLE,Cleveland,240:00,0.521,0.286,0.219,0.275,0.58,0.261,0.209,0.324
21400019,1610612742,Mavericks,DAL,Dallas,240:00,0.6,0.271,0.099,0.325,0.518,0.217,0.174,0.327
21400019,1610612762,Jazz,UTA,Utah,240:00,0.518,0.217,0.174,0.306,0.6,0.271,0.099,0.375
21400020,1610612760,Thunder,OKC,Oklahoma City,240:00,0.477,0.523,0.273,0.211,0.431,0.287,0.125,0.263
21400020,1610612746,Clippers,LAC,Los Angeles,240:00,0.431,0.287,0.125,0.246,0.477,0.523,0.273,0.342
21400021,1610612763,Grizzlies,MEM,Memphis,240:00,0.487,0.342,0.101,0.229,0.514,0.216,0.204,0.293
21400021,1610612754,Pacers,IND,Indiana,240:00,0.514,0.216,0.204,0.268,0.487,0.342,0.101,0.271
21400022,1610612739,Cavaliers,CLE,Cleveland,265:00,0.409,0.317,0.109,0.308,0.528,0.189,0.188,0.314
21400022,1610612741,Bulls,CHI,Chicago,265:00,0.528,0.189,0.188,0.216,0.409,0.317,0.109,0.431
21400023,1610612749,Bucks,MIL,Milwaukee,240:00,0.46,0.239,0.203,0.268,0.401,0.256,0.177,0.274
21400023,1610612755,76ers,PHI,Philadelphia,240:00,0.401,0.256,0.177,0.194,0.46,0.239,0.203,0.357
21400024,1610612759,Spurs,SAS,San Antonio,240:00,0.462,0.295,0.135,0.102,0.414,0.299,0.075,0.255
21400024,1610612756,Suns,PHX,Phoenix,240:00,0.414,0.299,0.075,0.218,0.462,0.295,0.135,0.184
21400025,1610612758,Kings,SAC,Sacramento,240:00,0.444,0.432,0.108,0.292,0.464,0.229,0.119,0.255
21400025,1610612757,Trail Blazers,POR,Portland,240:00,0.464,0.229,0.119,0.196,0.444,0.432,0.108,0.354
21400026,1610612746,Clippers,LAC,Los Angeles,240:00,0.563,0.62,0.151,0.158,0.555,0.341,0.141,0.227
21400026,1610612747,Lakers,LAL,Los Angeles,240:00,0.555,0.341,0.141,0.205,0.563,0.62,0.151,0.158
21400027,1610612742,Mavericks,DAL,Dallas,240:00,0.551,0.213,0.122,0.239,0.466,0.315,0.13,0.364
21400027,1610612740,Pelicans,NOP,New Orleans,240:00,0.466,0.315,0.13,0.255,0.551,0.213,0.122,0.283
21400028,1610612763,Grizzlies,MEM,Memphis,240:00,0.381,0.163,0.198,0.17,0.389,0.25,0.211,0.149
21400028,1610612766,Hornets,CHA,Charlotte,240:00,0.389,0.25,0.211,0.106,0.381,0.163,0.198,0.208
21400029,1610612753,Magic,ORL,Orlando,240:00,0.512,0.296,0.145,0.18,0.422,0.578,0.092,0.396
21400029,1610612761,Raptors,TOR,Toronto,240:00,0.422,0.578,0.092,0.283,0.512,0.296,0.145,0.26
21400030,1610612748,Heat,MIA,Miami,240:00,0.566,0.349,0.156,0.188,0.575,0.388,0.251,0.176
21400030,1610612755,76ers,PHI,Philadelphia,240:00,0.575,0.388,0.251,0.118,0.566,0.349,0.156,0.292
21400031,1610612764,Wizards,WAS,Washington,240:00,0.575,0.452,0.189,0.158,0.481,0.3,0.273,0.354
21400031,1610612749,Bucks,MIL,Milwaukee,240:00,0.481,0.3,0.273,0.333,0.575,0.452,0.189,0.237
21400032,1610612737,Hawks,ATL,Atlanta,240:00,0.558,0.478,0.139,0.079,0.457,0.259,0.185,0.264
21400032,1610612754,Pacers,IND,Indiana,240:00,0.457,0.259,0.185,0.208,0.558,0.478,0.139,0.105
21400033,1610612765,Pistons,DET,Detroit,240:00,0.428,0.461,0.079,0.204,0.523,0.149,0.09,0.326
21400033,1610612751,Nets,BKN,Brooklyn,240:00,0.523,0.149,0.09,0.261,0.428,0.461,0.079,0.245
21400034,1610612745,Rockets,HOU,Houston,240:00,0.5,0.526,0.185,0.204,0.383,0.184,0.107,0.286
21400034,1610612738,Celtics,BOS,Boston,240:00,0.383,0.184,0.107,0.222,0.5,0.526,0.185,0.347
21400035,1610612741,Bulls,CHI,Chicago,240:00,0.543,0.58,0.172,0.119,0.471,0.365,0.114,0.314
21400035,1610612750,Timberwolves,MIN,Minnesota,240:00,0.471,0.365,0.114,0.255,0.543,0.58,0.172,0.238
21400036,1610612743,Nuggets,DEN,Denver,240:00,0.481,0.25,0.188,0.234,0.5,0.388,0.138,0.283
21400036,1610612760,Thunder,OKC,Oklahoma City,240:00,0.5,0.388,0.138,0.13,0.481,0.25,0.188,0.234
21400037,1610612762,Jazz,UTA,Utah,240:00,0.517,0.375,0.135,0.271,0.454,0.172,0.129,0.212
21400037,1610612756,Suns,PHX,Phoenix,240:00,0.454,0.172,0.129,0.115,0.517,0.375,0.135,0.333
21400038,1610612747,Lakers,LAL,Los Angeles,240:00,0.489,0.284,0.212,0.327,0.62,0.337,0.194,0.368
21400038,1610612744,Warriors,GSW,Golden State,240:00,0.62,0.337,0.194,0.316,0.489,0.284,0.212,0.346
21400039,1610612758,Kings,SAC,Sacramento,240:00,0.522,0.485,0.214,0.25,0.426,0.239,0.104,0.304
21400039,1610612746,Clippers,LAC,Los Angeles,240:00,0.426,0.239,0.104,0.196,0.522,0.485,0.214,0.333
21400040,1610612748,Heat,MIA,Miami,240:00,0.564,0.543,0.183,0.306,0.494,0.494,0.103,0.32
21400040,1610612761,Raptors,TOR,Toronto,240:00,0.494,0.494,0.103,0.18,0.564,0.543,0.183,0.417
21400041,1610612752,Knicks,NYK,New York,240:00,0.551,0.218,0.153,0.186,0.514,0.414,0.148,0.238
21400041,1610612766,Hornets,CHA,Charlotte,240:00,0.514,0.414,0.148,0.19,0.551,0.218,0.153,0.279
21400042,1610612757,Trail Blazers,POR,Portland,240:00,0.44,0.152,0.19,0.298,0.481,0.259,0.17,0.184
21400042,1610612744,Warriors,GSW,Golden State,240:00,0.481,0.259,0.17,0.143,0.44,0.152,0.19,0.368
21400043,1610612755,76ers,PHI,Philadelphia,240:00,0.52,0.311,0.187,0.128,0.533,0.4,0.226,0.391
21400043,1610612745,Rockets,HOU,Houston,240:00,0.533,0.4,0.226,0.283,0.52,0.311,0.187,0.234
21400044,1610612760,Thunder,OKC,Oklahoma City,240:00,0.439,0.256,0.191,0.273,0.589,0.226,0.088,0.268
21400044,1610612751,Nets,BKN,Brooklyn,240:00,0.589,0.226,0.088,0.22,0.439,0.256,0.191,0.4
21400045,1610612763,Grizzlies,MEM,Memphis,240:00,0.434,0.487,0.117,0.188,0.36,0.337,0.124,0.29
21400045,1610612740,Pelicans,NOP,New Orleans,240:00,0.36,0.337,0.124,0.226,0.434,0.487,0.117,0.229
21400046,1610612742,Mavericks,DAL,Dallas,240:00,0.622,0.244,0.177,0.175,0.495,0.157,0.163,0.475
21400046,1610612738,Celtics,BOS,Boston,240:00,0.495,0.157,0.163,0.373,0.622,0.244,0.177,0.25
21400047,1610612758,Kings,SAC,Sacramento,240:00,0.432,0.58,0.17,0.28,0.414,0.355,0.14,0.339
21400047,1610612743,Nuggets,DEN,Denver,240:00,0.414,0.355,0.14,0.254,0.432,0.58,0.17,0.38
21400048,1610612746,Clippers,LAC,Los Angeles,240:00,0.568,0.21,0.107,0.122,0.532,0.312,0.178,0.302
21400048,1610612762,Jazz,UTA,Utah,240:00,0.532,0.312,0.178,0.209,0.568,0.21,0.107,0.146
21400049,1610612749,Bucks,MIL,Milwaukee,240:00,0.488,0.084,0.144,0.191,0.436,0.282,0.207,0.4
21400049,1610612754,Pacers,IND,Indiana,240:00,0.436,0.282,0.207,0.3,0.488,0.084,0.144,0.298
21400050,1610612745,Rockets,HOU,Houston,240:00,0.64,0.397,0.203,0.25,0.5,0.365,0.207,0.396
21400050,1610612748,Heat,MIA,Miami,240:00,0.5,0.365,0.207,0.271,0.64,0.397,0.203,0.361
21400051,1610612752,Knicks,NYK,New York,240:00,0.42,0.235,0.195,0.288,0.538,0.238,0.133,0.311
21400051,1610612764,Wizards,WAS,Washington,240:00,0.538,0.238,0.133,0.222,0.42,0.235,0.195,0.365
21400052,1610612760,Thunder,OKC,Oklahoma City,240:00,0.569,0.385,0.231,0.162,0.444,0.407,0.107,0.294
21400052,1610612761,Raptors,TOR,Toronto,240:00,0.444,0.407,0.107,0.235,0.569,0.385,0.231,0.216
21400053,1610612753,Magic,ORL,Orlando,240:00,0.466,0.159,0.14,0.25,0.513,0.36,0.135,0.222
21400053,1610612741,Bulls,CHI,Chicago,240:00,0.513,0.36,0.135,0.222,0.466,0.159,0.14,0.304
21400054,1610612766,Hornets,CHA,Charlotte,240:00,0.5,0.163,0.131,0.14,0.5,0.235,0.142,0.279
21400054,1610612740,Pelicans,NOP,New Orleans,240:00,0.5,0.235,0.142,0.256,0.5,0.163,0.131,0.14
21400055,1610612739,Cavaliers,CLE,Cleveland,240:00,0.418,0.165,0.152,0.236,0.547,0.333,0.135,0.286
21400055,1610612757,Trail Blazers,POR,Portland,240:00,0.547,0.333,0.135,0.214,0.418,0.165,0.152,0.291
21400056,1610612756,Suns,PHX,Phoenix,240:00,0.484,0.341,0.124,0.245,0.432,0.466,0.12,0.322
21400056,1610612747,Lakers,LAL,Los Angeles,240:00,0.432,0.466,0.12,0.305,0.484,0.341,0.124,0.377
21400057,1610612748,Heat,MIA,Miami,240:00,0.416,0.403,0.086,0.12,0.457,0.354,0.137,0.373
21400057,1610612766,Hornets,CHA,Charlotte,240:00,0.457,0.354,0.137,0.255,0.416,0.403,0.086,0.18
21400058,1610612755,76ers,PHI,Philadelphia,240:00,0.481,0.299,0.198,0.128,0.46,0.136,0.232,0.333
21400058,1610612753,Magic,ORL,Orlando,240:00,0.46,0.136,0.232,0.275,0.481,0.299,0.198,0.17
21400059,1610612738,Celtics,BOS,Boston,240:00,0.577,0.231,0.289,0.436,0.523,0.264,0.071,0.188
21400059,1610612761,Raptors,TOR,Toronto,240:00,0.523,0.264,0.071,0.125,0.577,0.231,0.289,0.487
21400060,1610612751,Nets,BKN,Brooklyn,240:00,0.488,0.207,0.179,0.137,0.45,0.244,0.13,0.345
21400060,1610612750,Timberwolves,MIN,Minnesota,240:00,0.45,0.244,0.13,0.236,0.488,0.207,0.179,0.235
21400061,1610612752,Knicks,NYK,New York,240:00,0.483,0.111,0.097,0.212,0.431,0.379,0.088,0.356
21400061,1610612765,Pistons,DET,Detroit,240:00,0.431,0.379,0.088,0.322,0.483,0.111,0.097,0.269
21400062,1610612749,Bucks,MIL,Milwaukee,240:00,0.388,0.225,0.158,0.31,0.5,0.411,0.168,0.233
21400062,1610612741,Bulls,CHI,Chicago,240:00,0.5,0.411,0.168,0.163,0.388,0.225,0.158,0.345
21400063,1610612754,Pacers,IND,Indiana,265:00,0.433,0.222,0.183,0.241,0.412,0.253,0.113,0.241
21400063,1610612764,Wizards,WAS,Washington,265:00,0.412,0.253,0.113,0.121,0.433,0.222,0.183,0.345
21400064,1610612759,Spurs,SAS,San Antonio,240:00,0.486,0.551,0.219,0.268,0.457,0.12,0.139,0.273
21400064,1610612737,Hawks,ATL,Atlanta,240:00,0.457,0.12,0.139,0.182,0.486,0.551,0.219,0.293
21400065,1610612763,Grizzlies,MEM,Memphis,240:00,0.556,0.213,0.168,0.186,0.522,0.304,0.223,0.205
21400065,1610612756,Suns,PHX,Phoenix,240:00,0.522,0.304,0.223,0.128,0.556,0.213,0.168,0.233
21400066,1610612762,Jazz,UTA,Utah,240:00,0.552,0.286,0.169,0.317,0.458,0.556,0.127,0.289
21400066,1610612739,Cavaliers,CLE,Cleveland,240:00,0.458,0.556,0.127,0.156,0.552,0.286,0.169,0.39
21400067,1610612743,Nuggets,DEN,Denver,240:00,0.506,0.378,0.136,0.156,0.605,0.658,0.127,0.317
21400067,1610612758,Kings,SAC,Sacramento,240:00,0.605,0.658,0.127,0.22,0.506,0.378,0.136,0.2
21400068,1610612746,Clippers,LAC,Los Angeles,240:00,0.506,0.329,0.153,0.109,0.682,0.27,0.226,0.194
21400068,1610612744,Warriors,GSW,Golden State,240:00,0.682,0.27,0.226,0.129,0.506,0.329,0.153,0.174
21400069,1610612745,Rockets,HOU,Houston,240:00,0.542,0.458,0.211,0.182,0.356,0.211,0.164,0.305
21400069,1610612759,Spurs,SAS,San Antonio,240:00,0.356,0.211,0.164,0.203,0.542,0.458,0.211,0.25
21400070,1610612757,Trail Blazers,POR,Portland,240:00,0.597,0.247,0.197,0.3,0.394,0.178,0.073,0.211
21400070,1610612742,Mavericks,DAL,Dallas,240:00,0.394,0.178,0.073,0.14,0.597,0.247,0.197,0.3
21400071,1610612766,Hornets,CHA,Charlotte,290:00,0.526,0.278,0.177,0.212,0.532,0.28,0.163,0.222
21400071,1610612737,Hawks,ATL,Atlanta,290:00,0.532,0.28,0.163,0.13,0.526,0.278,0.177,0.365
21400072,1610612750,Timberwolves,MIN,Minnesota,265:00,0.452,0.269,0.12,0.164,0.533,0.209,0.194,0.319
21400072,1610612753,Magic,ORL,Orlando,265:00,0.533,0.209,0.194,0.255,0.452,0.269,0.12,0.236
21400073,1610612741,Bulls,CHI,Chicago,240:00,0.59,0.436,0.174,0.286,0.538,0.275,0.133,0.431
21400073,1610612755,76ers,PHI,Philadelphia,240:00,0.538,0.275,0.133,0.333,0.59,0.436,0.174,0.381
21400074,1610612754,Pacers,IND,Indiana,240:00,0.483,0.148,0.14,0.292,0.512,0.188,0.126,0.348
21400074,1610612738,Celtics,BOS,Boston,240:00,0.512,0.188,0.126,0.196,0.483,0.148,0.14,0.354
21400075,1610612752,Knicks,NYK,New York,240:00,0.456,0.233,0.151,0.268,0.608,0.351,0.178,0.211
21400075,1610612751,Nets,BKN,Brooklyn,240:00,0.608,0.351,0.178,0.184,0.456,0.233,0.151,0.357
21400076,1610612765,Pistons,DET,Detroit,240:00,0.567,0.32,0.205,0.286,0.5,0.299,0.143,0.286
21400076,1610612749,Bucks,MIL,Milwaukee,240:00,0.5,0.299,0.143,0.214,0.567,0.32,0.205,0.381
21400077,1610612761,Raptors,TOR,Toronto,240:00,0.494,0.388,0.135,0.2,0.38,0.386,0.138,0.305
21400077,1610612764,Wizards,WAS,Washington,240:00,0.38,0.386,0.138,0.271,0.494,0.388,0.135,0.28
21400078,1610612763,Grizzlies,MEM,Memphis,240:00,0.475,0.21,0.091,0.18,0.544,0.139,0.213,0.313
21400078,1610612760,Thunder,OKC,Oklahoma City,240:00,0.544,0.139,0.213,0.208,0.475,0.21,0.091,0.2
21400079,1610612756,Suns,PHX,Phoenix,290:00,0.48,0.255,0.107,0.145,0.445,0.429,0.144,0.333
21400079,1610612758,Kings,SAC,Sacramento,290:00,0.445,0.429,0.144,0.241,0.48,0.255,0.107,0.21
21400080,1610612762,Jazz,UTA,Utah,240:00,0.493,0.279,0.255,0.22,0.528,0.159,0.1,0.313
21400080,1610612742,Mavericks,DAL,Dallas,240:00,0.528,0.159,0.1,0.271,0.493,0.279,0.255,0.268
21400081,1610612739,Cavaliers,CLE,Cleveland,240:00,0.512,0.393,0.089,0.125,0.535,0.176,0.135,0.208
21400081,1610612743,Nuggets,DEN,Denver,240:00,0.535,0.176,0.135,0.167,0.512,0.393,0.089,0.229
21400082,1610612757,Trail Blazers,POR,Portland,240:00,0.513,0.313,0.163,0.196,0.525,0.37,0.075,0.178
21400082,1610612746,Clippers,LAC,Los Angeles,240:00,0.525,0.37,0.075,0.178,0.513,0.313,0.163,0.326
21400083,1610612764,Wizards,WAS,Washington,240:00,0.494,0.284,0.152,0.289,0.481,0.325,0.184,0.229
21400083,1610612754,Pacers,IND,Indiana,240:00,0.481,0.325,0.184,0.167,0.494,0.284,0.152,0.311
21400084,1610612737,Hawks,ATL,Atlanta,240:00,0.463,0.444,0.096,0.231,0.524,0.131,0.165,0.348
21400084,1610612752,Knicks,NYK,New York,240:00,0.524,0.131,0.165,0.283,0.463,0.444,0.096,0.365
21400085,1610612750,Timberwolves,MIN,Minnesota,240:00,0.425,0.264,0.166,0.309,0.558,0.218,0.15,0.158
21400085,1610612748,Heat,MIA,Miami,240:00,0.558,0.218,0.15,0.158,0.425,0.264,0.166,0.345
21400086,1610612741,Bulls,CHI,Chicago,240:00,0.5,0.163,0.084,0.208,0.562,0.247,0.127,0.231
21400086,1610612738,Celtics,BOS,Boston,240:00,0.562,0.247,0.127,0.179,0.5,0.163,0.084,0.264
21400087,1610612744,Warriors,GSW,Golden State,240:00,0.5,0.195,0.246,0.288,0.407,0.244,0.225,0.305
21400087,1610612745,Rockets,HOU,Houston,240:00,0.407,0.244,0.225,0.271,0.5,0.195,0.246,0.404
21400088,1610612763,Grizzlies,MEM,Memphis,240:00,0.372,0.415,0.137,0.283,0.483,0.125,0.181,0.408
21400088,1610612749,Bucks,MIL,Milwaukee,240:00,0.483,0.125,0.181,0.327,0.372,0.415,0.137,0.415
21400089,1610612740,Pelicans,NOP,New Orleans,240:00,0.518,0.165,0.114,0.13,0.481,0.363,0.201,0.435
21400089,1610612759,Spurs,SAS,San Antonio,240:00,0.481,0.363,0.201,0.37,0.518,0.165,0.114,0.174
21400090,1610612751,Nets,BKN,Brooklyn,240:00,0.506,0.277,0.159,0.311,0.573,0.213,0.181,0.179
21400090,1610612753,Magic,ORL,Orlando,240:00,0.573,0.213,0.181,0.128,0.506,0.277,0.159,0.378
21400091,1610612765,Pistons,DET,Detroit,240:00,0.419,0.269,0.113,0.29,0.5,0.486,0.133,0.233
21400091,1610612762,Jazz,UTA,Utah,240:00,0.5,0.486,0.133,0.209,0.419,0.269,0.113,0.419
21400092,1610612760,Thunder,OKC,Oklahoma City,240:00,0.5,0.346,0.151,0.25,0.488,0.275,0.129,0.255
21400092,1610612758,Kings,SAC,Sacramento,240:00,0.488,0.275,0.129,0.191,0.5,0.346,0.151,0.273
21400093,1610612755,76ers,PHI,Philadelphia,240:00,0.437,0.207,0.192,0.19,0.612,0.395,0.19,0.353
21400093,1610612761,Raptors,TOR,Toronto,240:00,0.612,0.395,0.19,0.118,0.437,0.207,0.192,0.31
21400094,1610612742,Mavericks,DAL,Dallas,240:00,0.476,0.289,0.142,0.3,0.612,0.263,0.16,0.297
21400094,1610612748,Heat,MIA,Miami,240:00,0.612,0.263,0.16,0.162,0.476,0.289,0.142,0.36
21400095,1610612756,Suns,PHX,Phoenix,240:00,0.506,0.418,0.199,0.188,0.558,0.304,0.264,0.135
21400095,1610612744,Warriors,GSW,Golden State,240:00,0.558,0.304,0.264,0.081,0.506,0.418,0.199,0.271
21400096,1610612757,Trail Blazers,POR,Portland,240:00,0.53,0.14,0.109,0.276,0.423,0.33,0.148,0.339
21400096,1610612743,Nuggets,DEN,Denver,240:00,0.423,0.33,0.148,0.321,0.53,0.14,0.109,0.31
21400097,1610612766,Hornets,CHA,Charlotte,240:00,0.462,0.342,0.151,0.267,0.549,0.268,0.116,0.233
21400097,1610612747,Lakers,LAL,Los Angeles,240:00,0.549,0.268,0.116,0.186,0.462,0.342,0.151,0.311
21400098,1610612739,Cavaliers,CLE,Cleveland,240:00,0.574,0.37,0.108,0.279,0.505,0.215,0.074,0.333
21400098,1610612740,Pelicans,NOP,New Orleans,240:00,0.505,0.215,0.074,0.259,0.574,0.37,0.108,0.326
21400099,1610612754,Pacers,IND,Indiana,240:00,0.467,0.167,0.077,0.255,0.473,0.284,0.133,0.2
21400099,1610612762,Jazz,UTA,Utah,240:00,0.473,0.284,0.133,0.111,0.467,0.167,0.077,0.333
21400100,1610612737,Hawks,ATL,Atlanta,240:00,0.451,0.394,0.177,0.205,0.47,0.145,0.172,0.34
21400100,1610612752,Knicks,NYK,New York,240:00,0.47,0.145,0.172,0.22,0.451,0.394,0.177,0.273
21400101,1610612741,Bulls,CHI,Chicago,240:00,0.483,0.227,0.102,0.18,0.469,0.313,0.155,0.216
21400101,1610612765,Pistons,DET,Detroit,240:00,0.469,0.313,0.155,0.176,0.483,0.227,0.102,0.24
21400102,1610612759,Spurs,SAS,San Antonio,240:00,0.41,0.325,0.086,0.189,0.48,0.23,0.188,0.262
21400102,1610612746,Clippers,LAC,Los Angeles,240:00,0.48,0.23,0.188,0.19,0.41,0.325,0.086,0.264
21400103,1610612761,Raptors,TOR,Toronto,240:00,0.513,0.39,0.123,0.114,0.556,0.198,0.172,0.182
21400103,1610612753,Magic,ORL,Orlando,240:00,0.556,0.198,0.172,0.136,0.513,0.39,0.123,0.205
21400104,1610612763,Grizzlies,MEM,Memphis,240:00,0.551,0.333,0.171,0.3,0.511,0.195,0.141,0.354
21400104,1610612747,Lakers,LAL,Los Angeles,240:00,0.511,0.195,0.141,0.313,0.551,0.333,0.171,0.375
21400105,1610612760,Thunder,OKC,Oklahoma City,240:00,0.368,0.218,0.163,0.217,0.426,0.296,0.171,0.358
21400105,1610612749,Bucks,MIL,Milwaukee,240:00,0.426,0.296,0.171,0.264,0.368,0.218,0.163,0.35
21400106,1610612742,Mavericks,DAL,Dallas,240:00,0.538,0.3,0.119,0.209,0.507,0.444,0.229,0.372
21400106,1610612758,Kings,SAC,Sacramento,240:00,0.507,0.444,0.229,0.279,0.538,0.3,0.119,0.209
21400107,1610612766,Hornets,CHA,Charlotte,240:00,0.513,0.36,0.138,0.146,0.473,0.172,0.124,0.352
21400107,1610612757,Trail Blazers,POR,Portland,240:00,0.473,0.172,0.124,0.278,0.513,0.36,0.138,0.171
21400108,1610612744,Warriors,GSW,Golden State,240:00,0.593,0.286,0.204,0.029,0.548,0.161,0.08,0.245
21400108,1610612759,Spurs,SAS,San Antonio,240:00,0.548,0.161,0.08,0.163,0.593,0.286,0.204,0.118
21400109,1610612764,Wizards,WAS,Washington,240:00,0.5,0.398,0.113,0.229,0.525,0.272,0.143,0.217
21400109,1610612765,Pistons,DET,Detroit,240:00,0.525,0.272,0.143,0.152,0.5,0.398,0.113,0.313
21400110,1610612762,Jazz,UTA,Utah,240:00,0.529,0.14,0.117,0.167,0.572,0.237,0.237,0.425
21400110,1610612737,Hawks,ATL,Atlanta,240:00,0.572,0.237,0.237,0.325,0.529,0.14,0.117,0.25
21400111,1610612760,Thunder,OKC,Oklahoma City,240:00,0.549,0.268,0.087,0.186,0.5,0.157,0.099,0.191
21400111,1610612738,Celtics,BOS,Boston,240:00,0.5,0.157,0.099,0.149,0.549,0.268,0.087,0.279
21400112,1610612754,Pacers,IND,Indiana,240:00,0.425,0.188,0.185,0.308,0.493,0.265,0.136,0.136
21400112,1610612748,Heat,MIA,Miami,240:00,0.493,0.265,0.136,0.136,0.425,0.188,0.185,0.462
21400113,1610612752,Knicks,NYK,New York,240:00,0.477,0.163,0.1,0.22,0.514,0.457,0.121,0.225
21400113,1610612753,Magic,ORL,Orlando,240:00,0.514,0.457,0.121,0.1,0.477,0.163,0.1,0.28
21400114,1610612747,Lakers,LAL,Los Angeles,240:00,0.458,0.381,0.094,0.212,0.598,0.22,0.146,0.282
21400114,1610612740,Pelicans,NOP,New Orleans,240:00,0.598,0.22,0.146,0.205,0.458,0.381,0.094,0.288
21400115,1610612743,Nuggets,DEN,Denver,240:00,0.478,0.367,0.118,0.273,0.602,0.33,0.145,0.319
21400115,1610612757,Trail Blazers,POR,Portland,240:00,0.602,0.33,0.145,0.255,0.478,0.367,0.118,0.345
21400116,1610612751,Nets,BKN,Brooklyn,240:00,0.534,0.432,0.192,0.186,0.531,0.358,0.197,0.333
